,0,1,2,3,4,5,6,7,8,9
0,2.341192196285812,2.0852257390296183,3.647144584595966,3.468151700936824,1.4429543262511548,3.0464223000678934,3.853645590077401,-1.8801529189743675,1.868068652206425,0.9597477718046631
1,1.3572809708295672,1.354920895697242,1.24591433851067,2.2005552810384668,2.515493360617367,2.847812021998267,4.780382679805382,2.1854243488215097,0.6559844553868709,1.9051702289367423
2,1.746612126905382,1.1379556997228517,2.948855185215349,1.4263800399279167,3.3599577268416505,2.0355388853226666,3.1281788694913515,2.3933039916746837,0.4674805525994759,2.1822350269650492
3,3.1655076419595307,2.619991462905135,2.9052617811267805,4.001217275908105,3.7800219096051246,4.93552380278934,2.6168857590926877,2.065287398064785,2.6870724042569827,2.1855521162887332
4,3.8916501698286514,2.9332432855475874,2.35744907299497,2.2583564633484423,3.263561422252864,2.595273165292512,3.794413463704158,1.5255562657943407,1.092889251822659,3.215381845341086
5,2.9499370520963835,1.3794166642130765,2.0763388710678834,2.1650283282893037,2.185558329324727,1.5199654838173098,2.624349001817165,0.7985769190850777,0.776681411932817,3.135642346023095
6,2.518590994028076,1.674332088384218,4.11181406966568,3.768084807025314,3.8214604135237833,2.5620753345314857,4.299840568899039,3.324982259191277,2.254468870483036,1.9867614898179249
7,1.210449700563374,1.8945392687999851,0.7114707846860062,1.3023650983571236,2.8220886512829275,1.1475870496893679,2.203182539602554,0.468872830177823,0.8465735049842185,1.5722100084621882
8,1.2064613204740853,0.40911922770725,2.2338953624321283,1.4057973731765618,2.545569640739932,1.1353471687530485,2.623106665660481,2.0325163019661705,2.115219615681754,1.9421104485592446
9,3.014610430059048,1.8401037295273648,1.5913908579250071,2.5016382701673505,3.5062891698774736,0.8850152939756365,1.54807324262253,3.9536792775090963,2.913922496918105,1.535102341263086
10,3.862651937359946,3.4804314684456474,2.4810720846167658,2.8849297626740356,2.2388058406685913,1.0981508191643825,3.2663132283319163,3.155054253396861,1.4714543421204926,2.398909475401621
11,2.621893226994795,0.9997347906720572,0.8647902736119242,1.4933458699076623,3.4712746546213658,1.2755996520881956,0.8756706508590103,1.6773211419774021,0.8819495501084605,2.3666808725093826
12,1.4907423400866888,1.4124097682316177,3.347289137056362,3.024536827593216,2.1062935969096164,1.111060180212454,2.7937464284892743,2.4303963723172646,-0.36660660034057685,2.325085301290805
13,2.8314334163822688,0.917908414936891,2.931002200246659,0.9917045788732576,1.6323199544343145,1.3083480760653539,2.1496685543320684,0.5854288175819631,1.5920988487694265,2.504970172537467
14,1.9602928643294835,2.123665093666062,3.3026222227438677,1.41544286479687,3.039118476517486,2.880923495594964,2.531155047885484,1.5836243189036696,1.9819748974136118,1.3155681572757123
15,1.1340558080714502,0.23850175225632586,1.7953055883271347,3.0471601429228325,2.7371724776486253,1.5784557812743205,1.0492087720343026,1.44039346372075,0.38043856417389105,0.5008370151633312
16,2.81863612059171,1.213845618494821,1.7397312395349454,2.723478149801071,2.4333980022039734,2.1720743504429185,3.8279866469315458,1.8289229757279093,2.666019555056604,2.243594160966045
17,3.9132021411479436,1.0103870007622862,0.29457562190819286,3.6179845587240393,3.09477437041108,1.9960540254723413,3.53788362473356,0.924762762798584,-0.11553041373714952,3.9301244802201856
18,0.9349979115526194,2.4902653593418935,1.9455896185993375,1.033784484680503,2.0256543309917463,0.6521671183930423,1.874833383966522,0.9978005797932744,1.0101419115447006,0.9691471721053629
19,2.549571523425722,2.7573632992015136,1.4310600535506484,1.3813242183224015,1.919489696739058,1.8229246868431284,1.7400905733027214,2.279226541767641,2.0674826857088076,1.519585390636727
20,1.812739782371795,2.212979191181117,3.269120155939855,3.7377947183947757,4.62414897035186,1.2360221269653877,3.930887046638955,0.42961658962515176,1.6100190833615096,0.6143014635018004
21,1.9178276129390406,2.0034108029299724,1.2514142237988146,3.7100254358068607,2.503647841364024,0.9379364107932671,2.0353157336472854,0.46181860645775724,0.3762159314630003,0.9620436390876858
22,4.735222939606986,3.4748679461119347,4.043674575593927,1.32456382985602,3.3050180447734228,2.557445367188893,1.5298053981424196,3.7086402858516685,0.8553088531082566,0.03920420697682622
23,3.2980016496102915,2.63841844870254,3.1711286597034354,-0.2863217907822857,3.6004677085900827,2.626962231749243,3.7699119711677604,1.8619229570901954,2.094426228332525,3.4423227407319925
24,2.507220632106477,1.4297529094883237,3.354653986908882,1.4427697954320444,4.093412154106384,4.0656570197456015,4.0612434607710615,1.4877632397998695,1.1818901716412842,1.458101804566987
25,0.7473217405610227,0.4784456527702299,2.1123190393997446,2.678719690403905,1.3851538314837637,1.0587593115645735,0.9782165214312559,-0.3399002146354115,1.4239139919326707,0.1790867889776991
26,1.7521095426871383,1.1127348822400118,0.8980605644652134,2.6087018886664612,1.6554281548606011,3.2199972527085388,1.4375186649411202,1.3959538521453094,0.6179428210810177,2.814937025202433
27,3.3303607879675483,1.5557939667515566,4.411494582490047,3.5121053566243563,3.016243725923698,3.5134582691538454,2.4041709738572563,3.2557248090548736,-1.3166660028046733,2.4931056790435626
28,1.6185015037541202,2.868395745428215,2.051322821300048,1.1115972667353984,2.42106397865412,2.1675639994829727,2.263653866818687,-0.8664510506356606,2.447810661275654,2.1161958119913535
29,2.5864249068696408,2.0023452510016444,0.9990848120688622,1.6725303012293582,3.0808623032708513,1.2295435331450864,2.8221732866324247,2.2284463271641313,1.9830038482584844,2.0565223614827612
30,3.302040553256437,2.5919510645767376,1.3921012124987677,4.530586865031546,4.834589342957234,4.485855786477433,3.3693804055646646,0.9285475848517102,-0.4535360091810212,3.862856672377213
31,1.6866671878309112,1.5759296018980238,4.353252317095851,1.892911659381962,2.891297468257361,2.8723769946118876,2.413185654010365,2.4209905475935316,0.44462544429638123,1.4179379215872536
32,2.507220632106477,1.4297529094883237,3.354653986908882,1.4427697954320444,4.093412154106384,4.0656570197456015,4.0612434607710615,1.4877632397998695,1.1818901716412842,1.458101804566987
33,3.2233272580271564,1.1114812869001045,2.8146973672758864,2.3828208259076984,2.5175203156192802,1.8718290893906755,3.2552656628037187,-0.4040283669388195,0.2950250235224799,2.232621350759691
34,2.0197795001006127,0.9626408210962099,2.881548255012205,2.0424271152131395,4.121045089790775,2.753531179368676,1.8302730951150172,1.0438689009229014,1.953916921378619,1.6922213203211898
35,2.4796235031318186,1.409390462610844,0.5832963485540247,3.073033722752979,2.9424571109799,1.0158020610830085,2.273446498929652,-1.0785709943560304,-0.5964662566613244,0.11114619070285488
36,4.172346138751506,2.89374743581204,3.0889909889556795,3.3300994889049944,2.08310487124593,3.1613370964274554,1.8689512032150946,1.656517313973176,0.6435361626378266,2.1949618921482186
37,4.415087914728511,1.7148096011535428,2.7598992103001643,3.0858544755970363,3.586829243987432,3.362079060720059,2.0880617841367393,2.5090777919988274,0.9100128795699349,2.9845823476860596
38,1.584910899206558,2.2651562988518332,2.7536515545054487,1.083669099583141,1.0262750314687124,1.4877994743173042,2.3531104154812614,2.4739823258405687,1.5584706651835374,2.374999954743001
39,2.566947314434832,2.5089302959028483,3.1582416551829566,4.63106546085344,1.5597484179556218,1.3884725910471756,4.827074714842437,4.747799759954375,1.8745213886477967,2.327536455054126
40,1.9289618772049322,3.2884760079791997,0.9857189825326115,3.8921083205640645,2.8471727369575808,2.673885263194738,3.1716730073187627,1.826313998352842,-0.036891272141240564,3.172211664559307
41,2.8344939556571447,0.7970220057614301,3.6541535271913226,2.6599811572613983,3.4356488439366455,2.892888136073562,4.067068796668303,2.5649701717911704,-0.09398096742288527,2.9921501092766114
42,4.099308366129893,1.9547489928958903,2.3653858001636427,1.9366908354343408,0.5697733036679209,2.6925863205517704,2.787060435857569,1.2705395485421582,1.549434710158316,3.7703480431096197
43,2.364458320745895,2.8161843134627564,3.1499565566995025,2.720776119188875,2.976586162965007,2.410594749753075,2.190479514646679,1.9335750156896057,1.0817331266375967,1.9768862205558915
44,3.920003282222096,3.263918193896974,1.2374111117468445,2.77486425793212,1.9657170719710946,6.136934794859752,3.1160030406859955,3.238232063790215,1.7806033517912094,1.6212563349384836
45,1.6212464890491431,1.8655803825962678,0.7847217690504265,2.7163185084336354,1.1646143168945116,1.6688082035033864,2.0638694925860035,0.26346888104087357,0.5141526160794354,1.252778015512861
46,-0.7487558240483327,2.547296177251454,1.1822525137686186,1.704453360514733,1.3645913587539709,1.4777979980193088,0.8779850251391621,1.0274670898066731,0.8599200828778335,2.1342651235462147
47,1.0218273104649462,1.0293366689434564,1.0550349671807797,0.02053691638738822,-0.1343026238843351,0.8212722847825477,0.65259216041053,0.17119628996588127,0.2900122305349592,0.494094635361562
48,1.186133560886159,2.2103564453301714,0.757353262535096,1.7703715173542767,1.4023693075346122,0.9881898161852916,0.7070572109104053,0.5413075459778971,0.5536569932357817,0.42842062686574245
49,3.2436031989052267,2.7378885360379495,0.24912248486964583,1.034654542738977,2.9836050130619447,1.9572108021913714,0.7423439871671034,0.2930270280851606,2.2274625256069536,2.1290317515262096
50,3.4308067954715002,-0.9894663087686776,1.688236680370185,2.185445742369658,3.1777635956875687,4.681712463980392,2.861266957230949,2.934348750056099,-0.599349603321516,3.8121749254391317
51,1.845957764601163,3.2574435552864465,4.190169782831167,4.3908176939078505,1.207943596775222,2.7892105745501192,4.167420961635888,2.6980107995592286,2.476336178590122,2.6487363603899885
52,2.112386509864772,1.6018179439427398,1.9897175950928974,0.5584868918134805,1.4328329436479694,3.01291947393112,1.8126437185440276,0.6254838349674331,0.4540828457400961,2.016372722795634
53,1.9821188609506404,0.3523637183864366,1.8938909143922154,2.4204006078366955,0.8287349653141317,2.8024113491780085,2.2299362000147616,1.6271214193787278,2.7905820855613293,2.392250119230639
54,1.8709860369494977,1.3615508983840738,3.4686666522997585,1.8721888228408676,2.091906751659951,3.1927881241500558,1.4870358767265648,3.1596694379448844,0.5225550128359695,3.5522057408832195
55,2.476638771350762,1.2070186968854972,2.341349490438772,1.7804505892180034,2.367244330431834,2.0717433556370835,0.7877934040975088,0.21060503246188206,1.2090941127058166,1.633212027792602
56,3.911071606996695,0.6020848972456354,4.191902802191174,1.1699038374324184,3.4488413212820817,5.001076657666571,3.051875578877708,3.4310303773536397,2.5739322605481205,3.541346035719007
57,3.7105278648158144,0.7800240342462071,1.4241886827015864,1.250693675429111,2.5714659717822075,2.201158458463795,2.2783663872761952,1.5852949908580998,0.18837781152375363,1.0932871566360773
58,3.1577723692544177,2.220583452034375,0.30118828808210607,1.6262352418822714,2.797764123153825,2.13219689641286,2.219569036768528,2.452984928405261,1.46982282770584,-0.21241342510949213
59,2.483030989110039,2.34617608528481,1.6066767073819634,1.5768800877864981,1.6927711833608123,0.4854328392875611,1.5290039815690113,0.832877431824392,0.48291631233686405,1.089112061023767
